to_stop_I,n_vehicles,route_I_counts,route_type,from_stop_I,duration_avg,BUS,TRAM,RAIL,SUBWAY,id,stop_I,name,latitude,longitude,lon_bus,lat_bus,lon_tram,lat_tram,stop_lon,stop_lat
4167,142,"{'148': 66, '155': 76}",3,8307,60.0,1,0,0,0,7620,8307,TOR CERVARA/ENEIDE,41.921428,12.588522,12.588522,41.921428,12.589245,41.919289,12.588522,41.921428
4197,142,"{'148': 66, '155': 76}",3,8308,65.0,1,0,0,0,7621,8308,TOR CERVARA/ENEIDE,41.921316,12.589091,12.589091,41.921316,12.588327,41.923642,12.589091,41.921316
4806,565,"{'297': 154, '313': 40, '309': 60, '295': 79, '296': 105, '303': 75, '312': 52}",3,8309,21.0,1,0,0,0,7622,8309,BASAGLIA,41.941214,12.421015,12.421015,41.941214,12.421959,41.941021,12.421015,41.941214
4506,230,"{'336': 86, '373': 14, '270': 53, '269': 77}",3,8310,69.0,1,0,0,0,7623,8310,GIANICOLENSE/S. GIOVANNI DI DIO,41.873784,12.447437,12.447437,41.873784,12.449522,41.871837,12.447437,41.873784
6444,29,{'12': 29},3,8312,364.0,1,0,0,0,7624,8312,TIBERINA/TENUTA PICCIRILLI,42.019699,12.505184,12.505184,42.019699,12.509322,42.026123,12.505184,42.019699
8316,70,{'267': 70},3,8315,69.0,1,0,0,0,7625,8315,RIBOTTA/DELOGU,41.818122,12.456461,12.456461,41.818122,12.457959,41.820241,12.456461,41.818122
7518,70,{'267': 70},3,8316,70.0,1,0,0,0,7626,8316,RIBOTTA/BILBAO,41.820241,12.457959,12.457959,41.820241,12.459169,41.822015,12.457959,41.820241
8054,58,{'79': 58},3,8317,84.0,1,0,0,0,7627,8317,PAOLA,41.90007,12.465588,12.465588,41.90007,12.462919,41.900652,12.465588,41.90007
3908,51,{'170': 51},3,8318,71.0,1,0,0,0,7628,8318,TUSCOLANA/ANAGNINA,41.842313,12.585533,12.585533,41.842313,12.582853,41.843953,12.585533,41.842313
1967,80,{'120': 80},3,8323,91.0,1,0,0,0,7629,8323,CLODIO,41.917491,12.455463,12.455463,41.917491,12.45243,41.915064,12.455463,41.917491
4484,83,"{'20': 53, '14': 30}",3,8325,174.0,1,0,0,0,7630,8325,GROTTAROSSA/QUARTO PEPERINO,41.980337,12.478656,12.478656,41.980337,12.470357,41.981539,12.478656,41.980337
5328,29,{'46': 29},3,8326,211.0,1,0,0,0,7631,8326,PANTANO (MC),41.865452,12.708281,12.708281,41.865452,12.698228,41.86452,12.708281,41.865452
8328,29,{'46': 29},3,8327,58.0,1,0,0,0,7632,8327,SELLIA/ROCCA CENCIA,41.870973,12.689388,12.689388,41.870973,12.68667,41.871586,12.689388,41.870973
8329,29,{'46': 29},3,8328,133.0,1,0,0,0,7633,8328,SELLIA/DOMANICO,41.871586,12.68667,12.68667,41.871586,12.680865,41.872624,12.68667,41.871586
8330,29,{'46': 29},3,8329,88.0,1,0,0,0,7634,8329,CESSANITI/SELLIA,41.872624,12.680865,12.680865,41.872624,12.678663,41.875418,12.680865,41.872624
8331,29,{'46': 29},3,8330,54.0,1,0,0,0,7635,8330,CESSANITI/NARDODIPACE,41.875418,12.678663,12.678663,41.875418,12.677082,41.874342,12.678663,41.875418
8332,29,{'46': 29},3,8331,89.0,1,0,0,0,7636,8331,CONDOFURI/NARDODIPACE,41.874342,12.677082,12.677082,41.874342,12.679315,41.871512,12.677082,41.874342
8333,29,{'46': 29},3,8332,170.0,1,0,0,0,7637,8332,CONDOFURI/SELLIA,41.871512,12.679315,12.679315,41.871512,12.687233,41.871339,12.679315,41.871512
1658,29,{'46': 29},3,8333,72.0,1,0,0,0,7638,8333,SELLIA/DOMANICO,41.871339,12.687233,12.687233,41.871339,12.690112,41.870528,12.687233,41.871339
455,157,"{'117': 90, '106': 57, '362': 10}",3,8334,124.0,1,0,0,0,7639,8334,CASSIA/VAL GARDENA,41.955666,12.457082,12.457082,41.955666,12.457438,41.957206,12.457082,41.955666
1220,162,"{'88': 64, '275': 90, '365': 8}",3,8335,52.0,1,0,0,0,7640,8335,LGO BRINDISI,41.885673,12.510999,12.510999,41.885673,12.508984,41.886324,12.510999,41.885673
8220,31,"{'339': 16, '338': 15}",3,8335,240.0,1,0,0,0,7640,8335,LGO BRINDISI,41.885673,12.510999,12.510999,41.885673,12.518578,41.886699,12.510999,41.885673
942,191,{'178': 191},3,8335,188.0,1,0,0,0,7640,8335,LGO BRINDISI,41.885673,12.510999,12.510999,41.885673,12.506013,41.890252,12.510999,41.885673
8335,162,"{'88': 64, '275': 90, '365': 8}",3,8336,73.0,1,0,0,0,7641,8336,LA SPEZIA/MONZA,41.886209,12.514556,12.514556,41.886209,12.510999,41.885673,12.514556,41.886209
5259,111,"{'124': 59, '45': 52}",3,8337,87.0,1,0,0,0,7642,8337,FOSSO OSA/VILLAMAGNA,41.914549,12.677942,12.677942,41.914549,12.679607,41.911605,12.677942,41.914549
3446,105,{'279': 105},3,8338,110.0,1,0,0,0,7643,8338,MARMORALE,41.98209,12.559956,12.559956,41.98209,12.56028,41.97969,12.559956,41.98209
3761,56,{'69': 56},3,8339,174.0,1,0,0,0,7644,8339,DELLA GIOVANNA I./ZOO GRUNWALD,41.870756,12.345191,12.345191,41.870756,12.342667,41.872458,12.345191,41.870756
108,59,{'31': 59},3,8340,158.0,1,0,0,0,7645,8340,TIBURTINA/COLLI SUL VELINO,41.937796,12.623225,12.623225,41.937796,12.619142,41.937649,12.623225,41.937796
5207,72,"{'360': 7, '33': 65}",3,8340,131.0,1,0,0,0,7645,8340,TIBURTINA/COLLI SUL VELINO,41.937796,12.623225,12.623225,41.937796,12.621818,41.938332,12.623225,41.937796
108,71,"{'360': 7, '33': 64}",3,8341,118.0,1,0,0,0,7646,8341,RUBELLIA,41.939117,12.623402,12.623402,41.939117,12.619142,41.937649,12.623402,41.939117
7776,70,{'101': 70},3,8342,238.0,1,0,0,0,7647,8342,LEGA LOMBARDA,41.90863,12.525444,12.525444,41.90863,12.530301,41.909681,12.525444,41.90863
386,138,"{'150': 35, '90': 103}",3,8342,178.0,1,0,0,0,7647,8342,LEGA LOMBARDA,41.90863,12.525444,12.525444,41.90863,12.529508,41.909798,12.525444,41.90863
7975,7,{'360': 7},3,8342,237.0,1,0,0,0,7647,8342,LEGA LOMBARDA,41.90863,12.525444,12.525444,41.90863,12.530381,41.909727,12.525444,41.90863
7976,11,{'352': 11},3,8342,235.0,1,0,0,0,7647,8342,LEGA LOMBARDA,41.90863,12.525444,12.525444,41.90863,12.530459,41.90974,12.525444,41.90863
7981,465,"{'356': 16, '186': 75, '156': 59, '145': 157, '119': 102, '76': 56}",3,8342,251.0,1,0,0,0,7647,8342,LEGA LOMBARDA,41.90863,12.525444,12.525444,41.90863,12.530213,41.909889,12.525444,41.90863
7502,286,"{'356': 16, '163': 121, '165': 75, '204': 74}",3,8342,79.0,1,0,0,0,7647,8342,LEGA LOMBARDA,41.90863,12.525444,12.525444,41.90863,12.521713,41.90928,12.525444,41.90863
7888,52,{'239': 52},3,8343,147.0,1,0,0,0,7648,8343,AEROPORTO CIAMPINO,41.798611,12.591283,12.591283,41.798611,12.586721,41.796343,12.591283,41.798611
97,68,{'277': 68},3,8344,104.0,1,0,0,0,7649,8344,VAL D'ALA,41.941778,12.520423,12.520423,41.941778,12.515863,41.942862,12.520423,41.941778
3541,73,{'154': 73},3,8345,105.0,1,0,0,0,7650,8345,CORTINA D'AMPEZZO/CALDONAZZO,41.952346,12.451308,12.451308,41.952346,12.447747,41.951257,12.451308,41.952346
8456,14,{'332': 14},2,9,672.8571428571429,0,0,1,0,0,9,Roma Ostiense,41.872362,12.48444,12.48444,41.872362,12.506277,41.89698,12.48444,41.872362
37,137,"{'330': 40, '328': 63, '332': 34}",2,9,386.7153284671533,0,0,1,0,0,9,Roma Ostiense,41.872362,12.48444,12.48444,41.872362,12.523672,41.879237,12.48444,41.872362
23,199,"{'330': 83, '328': 67, '332': 49}",2,9,246.33165829145727,0,0,1,0,0,9,Roma Ostiense,41.872362,12.48444,12.48444,41.872362,12.466139,41.872385,12.48444,41.872362
32,63,{'328': 63},2,10,300.0,0,0,1,0,1,10,Settebagni,42.006374,12.520168,12.520168,42.006374,12.508455,41.979177,12.520168,42.006374
40,78,{'330': 78},2,16,248.46153846153845,0,0,1,0,2,16,La Storta,42.002853,12.380691,12.380691,42.002853,12.403301,41.985294,12.380691,42.002853
34,2,{'330': 2},2,16,360.0,0,0,1,0,2,16,La Storta,42.002853,12.380691,12.380691,42.002853,12.408857,41.968752,12.380691,42.002853
260,11,{'330': 11},2,16,1080.0,0,0,1,0,2,16,La Storta,42.002853,12.380691,12.380691,42.002853,12.441388,41.902878,12.380691,42.002853
22,65,{'330': 65},2,16,192.0,0,0,1,0,2,16,La Storta,42.002853,12.380691,12.380691,42.002853,12.363741,42.01463,12.380691,42.002853
19,63,{'328': 63},2,17,282.85714285714283,0,0,1,0,3,17,Ponte Galeria,41.818408,12.34473,12.34473,41.818408,12.408648,41.824775,12.34473,41.818408
21,61,{'328': 61},2,17,212.45901639344265,0,0,1,0,3,17,Ponte Galeria,41.818408,12.34473,12.34473,41.818408,12.319127,41.81002,12.34473,41.818408
196,28,"{'334': 7, '335': 21}",2,18,788.5714285714286,0,0,1,0,4,18,Torricola,41.809481,12.557676,12.557676,41.809481,12.502332,41.900815,12.557676,41.809481
17,61,{'328': 61},2,19,291.1475409836066,0,0,1,0,5,19,Muratella,41.824775,12.408648,12.408648,41.824775,12.34473,41.818408,12.408648,41.824775
31,63,{'328': 63},2,19,200.95238095238096,0,0,1,0,5,19,Muratella,41.824775,12.408648,12.408648,41.824775,12.430979,41.834296,12.408648,41.824775
31,61,{'328': 61},2,20,180.0,0,0,1,0,6,20,Villa Bonelli,41.847902,12.455112,12.455112,41.847902,12.430979,41.834296,12.455112,41.847902
23,63,{'328': 63},2,20,294.2857142857143,0,0,1,0,6,20,Villa Bonelli,41.847902,12.455112,12.455112,41.847902,12.466139,41.872385,12.455112,41.847902
17,63,{'328': 63},2,21,175.23809523809524,0,0,1,0,7,21,Fiera di Roma,41.81002,12.319127,12.319127,41.81002,12.34473,41.818408,12.319127,41.81002
27,61,{'328': 61},2,21,147.54098360655738,0,0,1,0,7,21,Fiera di Roma,41.81002,12.319127,12.319127,41.81002,12.296186,41.799809,12.319127,41.81002
16,65,{'330': 65},2,22,191.07692307692307,0,0,1,0,8,22,Olgiata,42.01463,12.363741,12.363741,42.01463,12.380691,42.002853,12.363741,42.01463
24,59,"{'330': 10, '332': 49}",2,23,346.77966101694915,0,0,1,0,9,23,Roma Trastevere,41.872385,12.466139,12.466139,41.872385,12.454467,41.896065,12.466139,41.872385
9,208,"{'330': 89, '328': 63, '332': 56}",2,23,291.63461538461536,0,0,1,0,9,23,Roma Trastevere,41.872385,12.466139,12.466139,41.872385,12.48444,41.872362,12.466139,41.872385
20,61,{'328': 61},2,23,240.0,0,0,1,0,9,23,Roma Trastevere,41.872385,12.466139,12.466139,41.872385,12.455112,41.847902,12.466139,41.872385
33,73,{'330': 73},2,23,180.0,0,0,1,0,9,23,Roma Trastevere,41.872385,12.466139,12.466139,41.872385,12.458787,41.878598,12.466139,41.872385
48,37,{'332': 37},2,24,338.9189189189189,0,0,1,0,10,24,Roma San Pietro,41.896065,12.454467,12.454467,41.896065,12.394187,41.883045,12.454467,41.896065
33,77,{'330': 77},2,24,240.0,0,0,1,0,10,24,Roma San Pietro,41.896065,12.454467,12.454467,41.896065,12.458787,41.878598,12.454467,41.896065
260,85,{'330': 85},2,24,241.41176470588235,0,0,1,0,10,24,Roma San Pietro,41.896065,12.454467,12.454467,41.896065,12.441388,41.902878,12.454467,41.896065
8456,1,{'332': 1},2,24,780.0,0,0,1,0,10,24,Roma San Pietro,41.896065,12.454467,12.454467,41.896065,12.506277,41.89698,12.454467,41.896065
23,68,"{'330': 12, '332': 56}",2,24,255.0,0,0,1,0,10,24,Roma San Pietro,41.896065,12.454467,12.454467,41.896065,12.466139,41.872385,12.454467,41.896065
260,80,{'330': 80},2,25,240.75,0,0,1,0,11,25,Appiano Proba Petronia,41.911906,12.438886,12.438886,41.911906,12.441388,41.902878,12.438886,41.911906
39,76,{'330': 76},2,25,126.3157894736842,0,0,1,0,11,25,Appiano Proba Petronia,41.911906,12.438886,12.438886,41.911906,12.436624,41.920067,12.438886,41.911906
38,77,{'330': 77},2,26,183.8961038961039,0,0,1,0,12,26,Gemelli,41.927852,12.427862,12.427862,41.927852,12.421741,41.939064,12.427862,41.927852
39,80,{'330': 80},2,26,180.0,0,0,1,0,12,26,Gemelli,41.927852,12.427862,12.427862,41.927852,12.436624,41.920067,12.427862,41.927852
21,63,{'328': 63},2,27,195.23809523809524,0,0,1,0,13,27,Parco Leonardo,41.799809,12.296186,12.296186,41.799809,12.319127,41.81002,12.296186,41.799809
41,77,{'330': 77},2,28,180.0,0,0,1,0,14,28,Roma San Filippo Neri,41.946703,12.416304,12.416304,41.946703,12.410142,41.960357,12.416304,41.946703
38,80,{'330': 80},2,28,180.0,0,0,1,0,14,28,Roma San Filippo Neri,41.946703,12.416304,12.416304,41.946703,12.421741,41.939064,12.416304,41.946703
35,5,{'331': 5},2,30,960.0,0,0,1,0,15,30,Capannelle,41.830764,12.568833,12.568833,41.830764,12.531088,41.911082,12.568833,41.830764
196,57,{'331': 57},2,30,747.3684210526316,0,0,1,0,15,30,Capannelle,41.830764,12.568833,12.568833,41.830764,12.502332,41.900815,12.568833,41.830764
190,61,"{'333': 1, '331': 60}",2,30,352.1311475409836,0,0,1,0,15,30,Capannelle,41.830764,12.568833,12.568833,41.830764,12.599533,41.804301,12.568833,41.830764
19,61,{'328': 61},2,31,128.85245901639345,0,0,1,0,16,31,Magliana,41.834296,12.430979,12.430979,41.834296,12.408648,41.824775,12.430979,41.834296
20,63,{'328': 63},2,31,145.71428571428572,0,0,1,0,16,31,Magliana,41.834296,12.430979,12.430979,41.834296,12.455112,41.847902,12.430979,41.834296
10,52,{'328': 52},2,32,300.0,0,0,1,0,17,32,Fidene,41.979177,12.508455,12.508455,41.979177,12.520168,42.006374,12.508455,41.979177
270,63,{'328': 63},2,32,240.0,0,0,1,0,17,32,Fidene,41.979177,12.508455,12.508455,41.979177,12.510332,41.955429,12.508455,41.979177
24,73,{'330': 73},2,33,243.2876712328767,0,0,1,0,18,33,Quattro Venti,41.878598,12.458787,12.458787,41.878598,12.454467,41.896065,12.458787,41.878598
23,77,{'330': 77},2,33,119.22077922077922,0,0,1,0,18,33,Quattro Venti,41.878598,12.458787,12.458787,41.878598,12.466139,41.872385,12.458787,41.878598
40,77,{'330': 77},2,34,182.33766233766235,0,0,1,0,19,34,Ipogeo degli Ottavi,41.968752,12.408857,12.408857,41.968752,12.403301,41.985294,12.408857,41.968752
41,80,{'330': 80},2,34,180.0,0,0,1,0,19,34,Ipogeo degli Ottavi,41.968752,12.408857,12.408857,41.968752,12.410142,41.960357,12.408857,41.968752
192,34,{'329': 34},2,35,331.7647058823529,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.54599,41.897793,12.531088,41.911082
194,5,{'329': 5},2,35,708.0,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.667547,41.923843,12.531088,41.911082
37,81,"{'330': 15, '328': 66}",2,35,364.44444444444446,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.523672,41.879237,12.531088,41.911082
265,1,{'329': 1},2,35,540.0,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.557863,41.899993,12.531088,41.911082
266,1,{'329': 1},2,35,420.0,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.574194,41.903331,12.531088,41.911082
43,54,{'328': 54},2,35,241.11111111111111,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.523367,41.932639,12.531088,41.911082
30,5,{'331': 5},2,35,840.0,0,0,1,0,20,35,Roma Tiburtina,41.911082,12.531088,12.531088,41.911082,12.568833,41.830764,12.531088,41.911082
8456,32,{'332': 32},2,37,416.25,0,0,1,0,21,37,Roma Tuscolana,41.879237,12.523672,12.523672,41.879237,12.506277,41.89698,12.523672,41.879237
9,108,"{'330': 15, '328': 66, '332': 27}",2,37,386.6666666666667,0,0,1,0,21,37,Roma Tuscolana,41.879237,12.523672,12.523672,41.879237,12.48444,41.872362,12.523672,41.879237
35,104,"{'330': 39, '328': 63, '332': 2}",2,37,454.0384615384616,0,0,1,0,21,37,Roma Tuscolana,41.879237,12.523672,12.523672,41.879237,12.531088,41.911082,12.523672,41.879237
26,80,{'330': 80},2,38,179.25,0,0,1,0,22,38,Roma Monte Mario,41.939064,12.421741,12.421741,41.939064,12.427862,41.927852,12.421741,41.939064
28,77,{'330': 77},2,38,181.5584415584416,0,0,1,0,22,38,Roma Monte Mario,41.939064,12.421741,12.421741,41.939064,12.416304,41.946703,12.421741,41.939064
25,80,{'330': 80},2,39,123.75,0,0,1,0,23,39,Roma Balduina,41.920067,12.436624,12.436624,41.920067,12.438886,41.911906,12.436624,41.920067
26,76,{'330': 76},2,39,180.0,0,0,1,0,23,39,Roma Balduina,41.920067,12.436624,12.436624,41.920067,12.427862,41.927852,12.436624,41.920067
16,77,{'330': 77},2,40,268.05194805194805,0,0,1,0,24,40,La Giustiniana,41.985294,12.403301,12.403301,41.985294,12.380691,42.002853,12.403301,41.985294
34,78,{'330': 78},2,40,183.84615384615384,0,0,1,0,24,40,La Giustiniana,41.985294,12.403301,12.403301,41.985294,12.408857,41.968752,12.403301,41.985294
34,77,{'330': 77},2,41,180.0,0,0,1,0,25,41,Ottavia,41.960357,12.410142,12.410142,41.960357,12.408857,41.968752,12.410142,41.960357
28,80,{'330': 80},2,41,180.75,0,0,1,0,25,41,Ottavia,41.960357,12.410142,12.410142,41.960357,12.416304,41.946703,12.410142,41.960357
35,63,{'328': 63},2,43,418.0952380952381,0,0,1,0,26,43,Roma Nomentana,41.932639,12.523367,12.523367,41.932639,12.531088,41.911082,12.523367,41.932639
270,54,{'328': 54},2,43,360.0,0,0,1,0,26,43,Roma Nomentana,41.932639,12.523367,12.523367,41.932639,12.510332,41.955429,12.523367,41.932639
24,37,{'332': 37},2,48,488.1081081081081,0,0,1,0,27,48,Roma Aurelia,41.883045,12.394187,12.394187,41.883045,12.454467,41.896065,12.394187,41.883045
240,1,{'331': 1},2,190,240.0,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.616687,41.794052,12.599533,41.804301
224,22,{'333': 22},2,190,351.8181818181818,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.669887,41.826101,12.599533,41.804301
242,6,{'331': 6},2,190,320.0,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.606198,41.77428,12.599533,41.804301
35,2,{'333': 2},2,190,1110.0,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.531088,41.911082,12.599533,41.804301
196,28,"{'333': 27, '331': 1}",2,190,938.5714285714286,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.502332,41.900815,12.599533,41.804301
206,29,{'331': 29},2,190,235.86206896551724,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.604225,41.788451,12.599533,41.804301
8411,16,{'331': 16},2,190,836.25,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.677923,41.806927,12.599533,41.804301
30,62,{'331': 62},2,190,226.4516129032258,0,0,1,0,138,190,Ciampino,41.804301,12.599533,12.599533,41.804301,12.568833,41.830764,12.599533,41.804301
194,1,{'329': 1},2,192,960.0,0,0,1,0,139,192,Roma Prenestina,41.897793,12.54599,12.54599,41.897793,12.667547,41.923843,12.54599,41.897793
35,36,{'329': 36},2,192,383.3333333333333,0,0,1,0,139,192,Roma Prenestina,41.897793,12.54599,12.54599,41.897793,12.531088,41.911082,12.54599,41.897793
196,1,{'329': 1},2,192,480.0,0,0,1,0,139,192,Roma Prenestina,41.897793,12.54599,12.54599,41.897793,12.502332,41.900815,12.54599,41.897793
265,32,{'329': 32},2,192,180.0,0,0,1,0,139,192,Roma Prenestina,41.897793,12.54599,12.54599,41.897793,12.557863,41.899993,12.54599,41.897793
266,3,{'329': 3},2,192,240.0,0,0,1,0,139,192,Roma Prenestina,41.897793,12.54599,12.54599,41.897793,12.574194,41.903331,12.54599,41.897793
267,1,{'329': 1},2,192,240.0,0,0,1,0,139,192,Roma Prenestina,41.897793,12.54599,12.54599,41.897793,12.587851,41.905879,12.54599,41.897793
194,12,{'329': 12},2,193,185.0,0,0,1,0,140,193,Salone,41.915095,12.636063,12.636063,41.915095,12.667547,41.923843,12.636063,41.915095
269,14,{'329': 14},2,193,175.71428571428572,0,0,1,0,140,193,Salone,41.915095,12.636063,12.636063,41.915095,12.621819,41.912549,12.636063,41.915095
192,3,{'329': 3},2,194,700.0,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.54599,41.897793,12.667547,41.923843
193,14,{'329': 14},2,194,240.0,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.636063,41.915095,12.667547,41.923843
35,7,{'329': 7},2,194,1002.8571428571428,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.531088,41.911082,12.667547,41.923843
196,1,{'329': 1},2,194,1380.0,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.502332,41.900815,12.667547,41.923843
267,1,{'329': 1},2,194,420.0,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.587851,41.905879,12.667547,41.923843
268,4,{'329': 4},2,194,345.0,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.609624,41.910153,12.667547,41.923843
269,17,{'329': 17},2,194,240.0,0,0,1,0,141,194,Lunghezza,41.923843,12.667547,12.667547,41.923843,12.621819,41.912549,12.667547,41.923843
192,3,{'329': 3},2,196,420.0,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.54599,41.897793,12.502332,41.900815
224,2,{'333': 2},2,196,990.0,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.669887,41.826101,12.502332,41.900815
194,1,{'329': 1},2,196,840.0,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.667547,41.923843,12.502332,41.900815
30,56,"{'333': 1, '331': 55}",2,196,543.2142857142857,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.568833,41.830764,12.502332,41.900815
266,1,{'329': 1},2,196,540.0,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.574194,41.903331,12.502332,41.900815
18,28,"{'334': 9, '335': 19}",2,196,606.4285714285714,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.557676,41.809481,12.502332,41.900815
190,29,"{'333': 28, '331': 1}",2,196,720.0,0,0,1,0,142,196,Roma Termini,41.900815,12.502332,12.502332,41.900815,12.599533,41.804301,12.502332,41.900815
242,29,{'331': 29},2,206,211.0344827586207,0,0,1,0,143,206,Casabianca,41.788451,12.604225,12.604225,41.788451,12.606198,41.77428,12.604225,41.788451
190,26,{'331': 26},2,206,265.38461538461536,0,0,1,0,143,206,Casabianca,41.788451,12.604225,12.604225,41.788451,12.599533,41.804301,12.604225,41.788451
196,2,{'333': 2},2,224,1290.0,0,0,1,0,144,224,Tor Vergata,41.826101,12.669887,12.669887,41.826101,12.502332,41.900815,12.669887,41.826101
190,24,{'333': 24},2,224,367.5,0,0,1,0,144,224,Tor Vergata,41.826101,12.669887,12.669887,41.826101,12.599533,41.804301,12.669887,41.826101
241,1,{'331': 1},2,240,240.0,0,0,1,0,152,240,Acqua Acetosa,41.794052,12.616687,12.616687,41.794052,12.62603,41.783559,12.616687,41.794052
190,3,{'331': 3},2,240,300.0,0,0,1,0,152,240,Acqua Acetosa,41.794052,12.616687,12.616687,41.794052,12.599533,41.804301,12.616687,41.794052
240,3,{'331': 3},2,241,240.0,0,0,1,0,153,241,Sassone,41.783559,12.62603,12.62603,41.783559,12.616687,41.794052,12.62603,41.783559
279,1,{'331': 1},2,241,180.0,0,0,1,0,153,241,Sassone,41.783559,12.62603,12.62603,41.783559,12.633931,41.779934,12.62603,41.783559
206,26,{'331': 26},2,242,180.0,0,0,1,0,154,242,Santa Maria delle Mole,41.77428,12.606198,12.606198,41.77428,12.604225,41.788451,12.606198,41.77428
190,7,{'331': 7},2,242,377.1428571428572,0,0,1,0,154,242,Santa Maria delle Mole,41.77428,12.606198,12.606198,41.77428,12.599533,41.804301,12.606198,41.77428
16,8,{'330': 8},2,260,1102.5,0,0,1,0,155,260,Valle Aurelia,41.902878,12.441388,12.441388,41.902878,12.380691,42.002853,12.441388,41.902878
25,76,{'330': 76},2,260,180.7894736842105,0,0,1,0,155,260,Valle Aurelia,41.902878,12.441388,12.441388,41.902878,12.438886,41.911906,12.441388,41.902878
26,1,{'330': 1},2,260,360.0,0,0,1,0,155,260,Valle Aurelia,41.902878,12.441388,12.441388,41.902878,12.427862,41.927852,12.441388,41.902878
24,91,{'330': 91},2,260,183.956043956044,0,0,1,0,155,260,Valle Aurelia,41.902878,12.441388,12.441388,41.902878,12.454467,41.896065,12.441388,41.902878
192,29,{'329': 29},2,265,254.48275862068965,0,0,1,0,156,265,Serenissima,41.899993,12.557863,12.557863,41.899993,12.54599,41.897793,12.557863,41.899993
266,33,{'329': 33},2,265,181.8181818181818,0,0,1,0,156,265,Serenissima,41.899993,12.557863,12.557863,41.899993,12.574194,41.903331,12.557863,41.899993
192,5,{'329': 5},2,266,336.0,0,0,1,0,157,266,Palmiro Togliatti,41.903331,12.574194,12.574194,41.903331,12.54599,41.897793,12.574194,41.903331
194,1,{'329': 1},2,266,540.0,0,0,1,0,157,266,Palmiro Togliatti,41.903331,12.574194,12.574194,41.903331,12.667547,41.923843,12.574194,41.903331
196,2,{'329': 2},2,266,840.0,0,0,1,0,157,266,Palmiro Togliatti,41.903331,12.574194,12.574194,41.903331,12.502332,41.900815,12.574194,41.903331
265,29,{'329': 29},2,266,188.27586206896552,0,0,1,0,157,266,Palmiro Togliatti,41.903331,12.574194,12.574194,41.903331,12.557863,41.899993,12.574194,41.903331
267,36,{'329': 36},2,266,183.3333333333333,0,0,1,0,157,266,Palmiro Togliatti,41.903331,12.574194,12.574194,41.903331,12.587851,41.905879,12.574194,41.903331
268,1,{'329': 1},2,266,240.0,0,0,1,0,157,266,Palmiro Togliatti,41.903331,12.574194,12.574194,41.903331,12.609624,41.910153,12.574194,41.903331
194,1,{'329': 1},2,267,420.0,0,0,1,0,158,267,Tor Sapienza,41.905879,12.587851,12.587851,41.905879,12.667547,41.923843,12.587851,41.905879
268,36,{'329': 36},2,267,186.66666666666663,0,0,1,0,158,267,Tor Sapienza,41.905879,12.587851,12.587851,41.905879,12.609624,41.910153,12.587851,41.905879
266,35,{'329': 35},2,267,185.1428571428572,0,0,1,0,158,267,Tor Sapienza,41.905879,12.587851,12.587851,41.905879,12.574194,41.903331,12.587851,41.905879
266,1,{'329': 1},2,268,300.0,0,0,1,0,159,268,La Rustica Città,41.910153,12.609624,12.609624,41.910153,12.574194,41.903331,12.609624,41.910153
267,34,{'329': 34},2,268,240.0,0,0,1,0,159,268,La Rustica Città,41.910153,12.609624,12.609624,41.910153,12.587851,41.905879,12.609624,41.910153
194,4,{'329': 4},2,268,360.0,0,0,1,0,159,268,La Rustica Città,41.910153,12.609624,12.609624,41.910153,12.667547,41.923843,12.609624,41.910153
